Protein,phi_calib
YGL252C,0.000216822
YGL253W,0.005010285
YGL255W,0
YGR001C,0.000178378
YGR005C,6.48133E-05
YGR008C,1.10954E-05
YGR009C,5.80137E-05
YGR012W,6.84506E-05
YGR017W,6.70518E-05
YGR019W,0.000408298
YGR020C,0.000180347
YGR028W,1.04063E-05
YGR029W,6.35626E-05
YGR031W,4.70957E-05
YGR034W,0.000479269
YGR037C,0.000460204
YGR043C,0.000813342
YGR048W,0.000309612
YGR054W,0.000195178
YGR055W,0
YGR061C,0.000687147
YGR063C,3.37464E-05
YGR070W,0
YGR076C,6.03389E-05
YGR078C,9.63546E-05
YGR080W,0.000317744
YGR081C,4.49468E-05
YGR082W,0.000274556
YGR083C,9.34605E-05
YGR084C,5.0857E-05
YGR086C,0.002465531
YGR087C,6.80296E-05
YGR090W,9.89997E-05
YGR092W,3.33669E-06
YGR094W,0.000690093
YGR095C,0.000144567
YGR098C,1.2559E-05
YGR103W,0.000109252
YGR104C,4.23775E-05
YGR106C,1.84204E-05
YGR111W,8.15686E-05
YGR116W,0.00051367
YGR117C,0.000138489
YGR119C,0.000246977
YGR120C,0
YGR123C,9.40005E-05
YGR124W,0.000530701
YGR128C,0.000130514
YGR129W,0
YGR130C,0.000261595
YGR132C,0.000623053
YGR135W,0.000500937
YGR136W,0.000137137
YGR145W,9.49759E-05
YGR148C,0.00024091
YGR152C,0.000111488
YGR155W,0.000932937
YGR156W,5.15976E-05
YGR157W,0.00010628
YGR158C,9.77637E-05
YGR159C,0.000119336
YGR162W,0.000285593
YGR163W,8.67269E-05
YGR167W,0.000225884
YGR169C-A,5.65826E-05
YGR173W,0.000255381
YGR175C,0.000634762
YGR177C,0
YGR178C,0.00014394
YGR180C,0.001666109
YGR181W,0.000181169
YGR185C,0.00035269
YGR186W,0.000105918
YGR187C,0.00011187
YGR189C,0.000139224
YGR192C,0.002636601
YGR193C,0.000139097
YGR194C,4.9972E-05
YGR195W,8.09664E-05
YGR197C,3.02672E-05
YGR198W,0.000224092
YGR199W,0.000287413
YGR200C,0.000220226
YGR202C,0
YGR203W,0.000109193
YGR204W,0.00111253
YGR205W,0.000502911
YGR207C,0.000203009
YGR208W,5.14869E-05
YGR209C,0.000264276
YGR210C,9.02844E-05
YGR211W,0.000682881
YGR215W,6.56997E-05
YGR218W,0.000223309
YGR220C,5.61264E-05
YGR229C,0.000255857
YGR231C,0.000467728
YGR232W,9.32058E-05
YGR233C,0
YGR234W,0.002070655
YGR235C,0.000107521
YGR240C,0.001209325
YGR244C,0.0012144
YGR248W,0.000164082
YGR250C,0.000240142
YGR253C,0.000350477
YGR254W,0.011664832
YGR261C,0.000112138
YGR262C,0
YGR264C,0.000398282
YGR266W,0.000256102
YGR267C,7.27684E-05
YGR268C,2.46637E-05
YGR270W,0
YGR271W,0
YGR275W,4.24468E-05
YGR276C,0.00029672
YGR277C,7.44858E-05
YGR279C,0.000361643
YGR280C,7.55495E-05
YGR282C,0.001956093
YGR284C,6.56702E-05
YGR285C,0.000714886
YHL001W,0.000300903
YHL002W,0.000127842
YHL007C,8.22132E-05
YHL009C,3.62657E-06
YHL011C,0.000322881
YHL014C,2.709E-05
YHL015W,0.002124125
YHL021C,0.000279424
YHL025W,0
YHL030W,0.000122471
YHL031C,0.000158481
YHL033C,0.000832752
YHL034C,0.001339394
YHL039W,8.78326E-05
YHR001W,0.000222825
YHR001W-A,5.49278E-05
YHR003C,0
YHR005C-A,6.2275E-05
YHR007C,0.000358238
YHR008C,0.001712406
YHR009C,0.000159308
YHR010W,0.000105088
YHR012W,0.000159398
YHR019C,0.000606337
YHR020W,0.000667745
YHR023W,2.58604E-05
YHR024C,0.00011594
YHR025W,0.000664339
YHR027C,0.000326785
YHR028C,0.000163518
YHR029C,0.000174916
YHR030C,5.52718E-05
YHR034C,2.33222E-05
YHR037W,0.000408605
YHR038W,6.99575E-05
YHR039C,0.000331874
YHR039C-A,0.00037962
YHR041C,9.65968E-05
YHR042W,0.000704468
YHR046C,3.77845E-05
YHR047C,0.000326658
YHR049W,8.24929E-05
YHR051W,0.000547988
YHR052W,0.000114672
YHR056C,5.04139E-05
YHR057C,1.50051E-05
YHR058C,5.77942E-05
YHR060W,5.84166E-05
YHR062C,5.27399E-05
YHR063C,0.000151809
YHR064C,0.001156525
YHR065C,0.000181629
YHR066W,5.50077E-06
YHR068W,0.000537482
YHR069C,4.78896E-05
YHR070W,4.18914E-05
YHR072W-A,5.27894E-05
YHR073W,6.46909E-05
YHR074W,0.000208128
YHR076W,0.000135163
YHR077C,1.44963E-05
YHR081W,5.55025E-05
YHR085W,1.20588E-05
YHR087W,0.000137806
YHR088W,6.51105E-05
YHR089C,9.49008E-05
YHR098C,0.000193868
YHR104W,0.000481759
YHR106W,0.000210217
YHR107C,0.000340881
YHR108W,0.000107389
YHR110W,5.09172E-05
YHR111W,0.000141228
YHR112C,0.00011613
YHR113W,0.000195779
YHR114W,0.000137134
YHR117W,0.000132394
YHR118C,0
YHR121W,8.21725E-05
YHR122W,2.14646E-05
YHR123W,4.49793E-05
YHR127W,6.21723E-05
YHR128W,0.000454171
YHR132C,0.000200004
YHR132W-A,4.25421E-05
YHR135C,0.000127716
