ORF,Xi
YLR242C,1.09098E-05
YLR241W,7.23332E-05
YLR240W,3.39996E-05
YLR239C,2.07734E-05
YLR238W,2.37624E-05
YLR237W,4.43863E-05
YLR236C,0
YLR234W,9.86362E-06
YLR233C,7.09882E-06
YLR231C,0.000119933
YLR229C,0.000142649
YLR228C,2.74986E-05
YLR227W-A,0
YLR227W-B,2.98898E-07
YLR227C,1.71866E-06
YLR226W,2.74238E-05
YLR225C,6.26938E-05
YLR224W,1.37493E-05
YLR223C,6.68783E-05
YLR222C,0.000105735
YLR221C,2.82458E-05
YLR220W,0.000156323
YLR219W,9.81878E-05
YLR218C,1.03867E-05
YLR216C,0.000495871
YLR215C,3.24304E-05
YLR214W,4.58808E-05
YLR213C,1.44218E-05
YLR212C,3.07117E-05
YLR211C,1.92042E-05
YLR210W,1.62152E-05
YLR209C,6.51597E-05
YLR208W,0.000193312
YLR207W,4.43863E-05
YLR206W,0.000115673
YLR205C,4.24434E-05
YLR204W,5.36521E-05
YLR203C,7.67419E-05
YLR201C,7.84606E-05
YLR200W,3.81094E-05
YLR199C,6.00037E-05
YLR197W,0.000237698
YLR196W,9.3256E-05
YLR195C,7.79375E-05
YLR194C,0.000267439
YLR193C,7.53969E-05
YLR192C,0.000175453
YLR191W,3.67644E-05
YLR190W,7.36035E-05
YLR189C,5.34279E-05
YLR188W,2.85447E-05
YLR187W,8.42144E-05
YLR186W,5.23071E-05
YLR185W,0.000503717
YLR183C,3.25051E-05
YLR182W,7.06893E-05
YLR181C,6.09751E-05
YLR180W,6.49355E-05
YLR179C,6.4263E-05
YLR178C,0.00036047
YLR177W,4.87203E-05
YLR176C,2.57799E-05
YLR175W,0.0002238
YLR174W,0.001198579
YLR173W,6.31421E-05
YLR172C,0.000142649
YLR170C,8.21221E-05
YLR168C,4.72258E-05
YLR167W,0.001089033
YLR166C,5.0962E-05
YLR165C,1.09098E-05
YLR164W,9.49747E-05
YLR163C,8.40649E-05
YLR162W-A,0
YLR162W,2.98898E-07
YLR161W,0
YLR160C,0
YLR159C-A,0
YLR159W,0
YLR158C,0
YLR157C-C,0
YLR157W-E,0
YLR157C-A,0
YLR157C-B,0
YLR157W-D,0
YLR157C,0
YLR156C-A,0
YLR156W,0
YLR155C,0
YLR154C-H,0
YLR154C-G,0
YLR154W-C,0
YLR154C,1.96525E-05
YLR153C,0.000801419
YLR152C,6.38893E-05
YLR151C,4.81972E-05
YLR150W,0.001480215
YLR149C,0.000173884
YLR148W,7.41266E-05
YLR147C,3.43732E-05
YLR146W-A,2.49579E-05
YLR146C,1.28526E-05
YLR145W,9.71417E-06
YLR144C,5.16345E-05
YLR143W,3.48216E-05
YLR142W,0.000352027
YLR141W,7.02409E-06
YLR139C,1.56174E-05
YLR138W,6.06762E-05
YLR137W,8.74275E-06
YLR136C,8.07023E-05
YLR135W,2.57799E-05
YLR134W,1.37493E-05
YLR133W,7.13618E-05
YLR132C,1.07603E-05
YLR131C,4.06501E-05
YLR130C,1.13581E-05
YLR129W,5.98542E-05
YLR128W,1.57668E-05
YLR127C,2.15953E-05
YLR126C,3.51952E-05
YLR125W,0
YLR122C,5.23071E-07
YLR121C,0.000104838
YLR120C,0.000257724
YLR119W,1.11339E-05
YLR118C,6.11993E-05
YLR117C,7.33793E-05
YLR116W,3.45974E-05
YLR115W,2.73491E-05
YLR114C,3.96786E-05
YLR113W,9.69922E-05
YLR112W,7.47244E-07
YLR111W,0
YLR110C,0.003050473
YLR109W,0.001889257
YLR108C,7.62189E-06
YLR107W,4.62544E-05
YLR106C,0.000123744
YLR105C,1.07603E-05
YLR104W,2.59294E-05
YLR103C,1.77844E-05
YLR102C,2.52568E-05
YLR100W,0.000162899
YLR099W-A,2.62283E-05
YLR099C,3.96039E-05
YLR098C,2.33887E-05
YLR097C,1.80833E-05
YLR096W,6.4263E-05
YLR095C,4.49841E-05
YLR094C,9.74406E-05
YLR093C,0.000212441
YLR092W,7.54716E-06
YLR091W,9.34055E-06
YLR090W,2.25668E-05
YLR089C,0.000149075
YLR088W,7.9432E-05
YLR087C,1.95031E-05
YLR086W,6.2096E-05
YLR085C,2.24173E-05
YLR084C,4.77489E-05
YLR083C,9.72911E-05
YLR082C,3.67644E-05
YLR081W,5.38016E-06
YLR080W,5.66411E-05
YLR079W,6.72519E-05
YLR078C,3.81094E-05
YLR077W,4.21446E-05
YLR075W,0.002773321
YLR074C,4.05753E-05
YLR073C,7.69661E-06
YLR072W,4.79731E-05
YLR071C,5.8285E-05
YLR070C,3.39249E-05
YLR069C,7.98056E-05
YLR068W,2.20437E-05
YLR067C,1.13581E-05
YLR066W,6.83728E-05
YLR065C,3.62413E-05
YLR064W,5.11862E-05
YLR063W,1.62152E-05
YLR061W,0.000690827
YLR060W,0.000298898
YLR059C,3.91556E-05
YLR058C,0.000329833
YLR057W,2.39865E-05
YLR056W,0.001755874
YLR055C,3.96786E-05
YLR054C,1.31515E-05
YLR053C,8.36913E-06
YLR052W,4.25929E-05
YLR051C,3.93797E-05
YLR050C,3.54941E-05
YLR049C,3.19073E-05
YLR048W,0.000645394
YLR047C,1.0312E-05
YLR046C,0
YLR045C,7.03904E-05
YLR044C,0.013412952
YLR043C,0.000455669
YLR042C,6.27685E-05
YLR040C,9.34055E-06
YLR039C,4.07995E-05
YLR038C,0.000493256
YLR037C,5.67905E-06
YLR036C,1.29273E-05
YLR035C-A,0
YLR035C,1.21801E-05
YLR034C,8.58583E-05
YLR033W,5.12609E-05
YLR032W,6.16476E-05
YLR031W,1.49449E-07
YLR030W,1.74108E-05
YLR029C,0.001019988
YLR028C,0.00025608
YLR027C,0.000428245
YLR026C,4.75994E-05
YLR025W,0.000117093
YLR024C,3.92303E-05
YLR023C,0.000122249
YLR022C,1.65141E-05
YLR021W,1.86811E-05
YLR020C,1.59163E-05
YLR019W,3.55688E-05
YLR018C,2.89183E-05
YLR017W,6.45619E-05
YLR016C,1.53185E-05
YLR015W,2.75733E-05
YLR014C,1.24042E-05
YLR013W,7.47244E-08
YLR012C,1.49449E-07
YLR011W,1.48702E-05
YLR010C,7.84606E-06
YLR009W,7.63683E-05
YLR008C,3.4971E-05
YLR007W,1.56174E-05
YLR006C,3.39996E-05
YLR005W,7.3753E-05
YLR004C,1.3002E-05
YLR003C,5.3951E-05
YLR002C,6.02279E-05
YLR001C,6.31421E-05
YLL001W,0.000190248
YLL002W,9.04165E-06
YLL003W,1.62899E-05
YLL004W,2.02503E-05
YLL005C,7.47244E-07
YLL006W,4.3639E-05
YLL006W-A,2.24173E-07
YLL007C,3.3626E-05
YLL008W,8.82495E-05
YLL009C,3.78105E-05
YLL010C,4.89445E-05
YLL011W,3.98281E-05
YLL012W,2.86942E-05
YLL013C,0.000141453
YLL014W,4.745E-05
YLL015W,0.000128376
YLL016W,3.0637E-06
YLL017W,4.55819E-06
YLL018C,0.000959909
YLL018C-A,3.31776E-05
YLL019C,0.000331403
YLL021W,0.000100878
YLL022C,4.84214E-05
YLL023C,0.000188829
YLL024C,0.000470539
YLL025W,3.68391E-05
YLL026W,0.003308347
YLL027W,9.01176E-05
YLL028W,1.3002E-05
YLL029W,0.000210125
YLL030C,0
YLL031C,6.07509E-05
YLL032C,3.65402E-05
YLL033W,8.07023E-06
YLL034C,5.32785E-05
YLL035W,1.80086E-05
YLL036C,3.13095E-05
YLL038C,1.88305E-05
YLL039C,0.001004072
YLL040C,0.000229852
YLL041C,0.001347056
YLL042C,3.96039E-06
YLL043W,9.96823E-05
YLL045C,0.000615579
YLL046C,2.09228E-06
YLL048C,0.000121577
YLL049W,1.53932E-05
YLL050C,0.000753147
YLL051C,1.45713E-05
YLL052C,1.34504E-06
YLL053C,0
YLL054C,9.26582E-06
YLL055W,1.32262E-05
YLL056C,4.10984E-06
YLL057C,4.63291E-06
YLL058W,4.57313E-05
YLL060C,9.11637E-06
YLL061W,7.34541E-05
YLL062C,1.30768E-05
YLL063C,7.92078E-06
YLL064C,7.47244E-08
YLL066C,0
YLL066W-B,0
YLL067C,0
YKR106W,5.23071E-07
YKR105C,2.24173E-07
YKR104W,7.47244E-08
YKR103W,2.98898E-07
YKR102W,2.98898E-07
YKR101W,2.97403E-05
YKR100C,3.50457E-05
YKR099W,2.72744E-05
YKR098C,1.07603E-05
YKR097W,0.000970072
YKR096W,8.75023E-05
YKR095W-A,2.01009E-05
YKR095W,9.1911E-05
YKR094C,0.000220661
YKR093W,0.000314216
YKR092C,8.82495E-05
YKR091W,7.0764E-05
YKR090W,3.84083E-05
YKR089C,0.000143546
YKR088C,4.38632E-05
YKR087C,4.53577E-05
YKR086W,2.847E-05
YKR085C,3.16084E-05
YKR084C,0.00010043
YKR083C,1.62152E-05
YKR082W,0.000110293
YKR081C,7.861E-05
YKR080W,5.70894E-05
YKR079C,2.29404E-05
YKR078W,2.24173E-05
YKR077W,6.97178E-05
YKR076W,0.000103568
YKR075C,2.66019E-05
YKR074W,6.0452E-05
YKR073C,3.73622E-07
YKR072C,8.1599E-05
YKR071C,8.10012E-05
YKR070W,6.83728E-05
YKR069W,7.39771E-06
YKR068C,8.44386E-05
YKR067W,0.000315337
YKR066C,0.000357033
YKR065C,0.00012733
YKR064W,1.7635E-05
YKR063C,2.13712E-05
YKR062W,5.67158E-05
YKR061W,6.50102E-06
YKR060W,1.90547E-05
YKR059W,8.50363E-05
YKR058W,5.97795E-05
YKR057W,0.000308686
YKR056W,6.90453E-05
YKR055W,2.83205E-05
YKR054C,3.59424E-05
YKR053C,3.20568E-05
YKR052C,2.44349E-05
YKR051W,1.33009E-05
YKR050W,1.20306E-05
YKR049C,0.000137194
YKR048C,0.000302111
YKR046C,0.000713169
YKR045C,1.52438E-05
YKR044W,9.93834E-06
YKR043C,0.000119858
YKR042W,0.000414197
YKR041W,1.12087E-06
YKR039W,0.000553633
YKR038C,4.17709E-05
YKR037C,2.81711E-05
YKR036C,1.33757E-05
YKR035W-A,8.08518E-05
YKR034W,1.34504E-06
YKR032W,1.49449E-07
YKR031C,4.89445E-05
YKR030W,2.97403E-05
YKR029C,7.71156E-05
YKR028W,6.81486E-05
YKR027W,2.32393E-05
YKR026C,5.13356E-05
YKR025W,3.34765E-05
YKR024C,5.06631E-05
YKR023W,3.13095E-05
YKR022C,1.67383E-05
YKR021W,2.95161E-05
YKR020W,3.08612E-05
YKR019C,2.65272E-05
YKR018C,0.000285298
YKR017C,2.7125E-05
YKR016W,0.00012464
YKR015C,1.49449E-07
YKR014C,0.000176275
YKR013W,0.000294713
YKR011C,8.17485E-05
YKR010C,3.04875E-05
YKR009C,0.001352063
YKR008W,5.68653E-05
YKR007W,3.31029E-05
YKR006C,4.87203E-05
YKR005C,3.81094E-06
YKR004C,1.21801E-05
YKR003W,6.17223E-05
YKR002W,9.67681E-05
YKR001C,0.000447524
YKL001C,2.58546E-05
YKL002W,6.76256E-05
YKL003C,3.12348E-05
YKL004W,5.33532E-05
YKL005C,5.19334E-05
YKL006W,0.000258472
YKL006C-A,4.33401E-05
YKL007W,0.000159312
YKL008C,7.41266E-05
YKL009W,6.75508E-05
YKL010C,0.000131291
YKL011C,1.31515E-05
YKL012W,3.67644E-05
YKL013C,0.000158939
YKL014C,6.00037E-05
YKL015W,2.5481E-05
YKL016C,0.00080919
YKL017C,2.24173E-05
YKL018W,2.82458E-05
YKL018C-A,2.4136E-05
YKL019W,4.37138E-05
YKL020C,0.000118214
YKL021C,5.16345E-05
YKL022C,6.10498E-05
YKL023W,4.08742E-05
YKL023C-A,7.02409E-06
YKL024C,7.76386E-05
YKL025C,6.62805E-05
YKL026C,0.000126583
YKL027W,4.23687E-05
YKL028W,4.34149E-05
YKL029C,8.14496E-05
YKL032C,9.84867E-05
YKL033W,3.42238E-05
YKL033W-A,9.12385E-05
YKL034W,6.40388E-05
YKL035W,0.000682234
YKL037W,7.47244E-07
YKL038W,5.29049E-05
YKL039W,0.000202354
YKL040C,9.90845E-05
YKL041W,4.62544E-05
YKL042W,2.28657E-05
YKL043W,2.49579E-05
YKL044W,1.64394E-06
YKL045W,5.73883E-05
YKL046C,0.000159387
YKL047W,4.16962E-05
YKL048C,1.65141E-05
YKL049C,4.29665E-05
YKL050C,0.000124491
YKL051W,2.59294E-05
YKL052C,3.34018E-05
YKL053C-A,3.86325E-05
YKL054C,0.000483766
YKL055C,1.97272E-05
YKL056C,0.000800672
YKL057C,0.000125836
YKL058W,5.00653E-05
YKL059C,4.27423E-05
YKL060C,0.015281136
YKL061W,3.12348E-05
YKL062W,5.53708E-05
YKL063C,3.53446E-05
YKL064W,9.64692E-05
YKL065C,0.000175453
YKL065W-A,0.000162974
YKL067W,0.000560134
YKL068W,6.8597E-05
YKL068W-A,1.09845E-05
YKL069W,5.58938E-05
YKL070W,2.24173E-07
YKL071W,1.49449E-07
YKL072W,9.56472E-06
YKL073W,9.759E-05
YKL074C,3.32523E-05
YKL075C,3.56435E-05
YKL077W,0.000157818
YKL078W,1.06109E-05
YKL079W,3.51205E-05
YKL080W,0.000193611
YKL081W,0.000598468
YKL082C,4.27423E-05
YKL084W,5.75378E-06
YKL085W,0.00152647
YKL086W,2.80964E-05
YKL087C,4.6628E-05
YKL088W,6.643E-05
YKL089W,2.47338E-05
YKL090W,7.77134E-06
YKL091C,8.07023E-05
YKL092C,3.25798E-05
YKL093W,0.000131814
YKL094W,0.000107155
YKL095W,3.09359E-05
YKL096W,0.000315711
YKL096W-A,0.003751388
YKL096C-B,2.28657E-05
YKL097C,0
YKL098W,1.57668E-05
YKL099C,2.93667E-05
YKL100C,0.000164169
YKL101W,4.99159E-05
YKL102C,7.47244E-08
YKL103C,0.000338651
YKL104C,0.000266318
YKL105C,5.35774E-05
YKL106W,4.72258E-05
YKL106C-A,7.47244E-08
YKL107W,7.58452E-05
YKL108W,1.97272E-05
YKL109W,0.000277003
YKL110C,1.93536E-05
YKL112W,0.000171044
YKL113C,4.99906E-05
YKL114C,5.5296E-05
YKL116C,2.48085E-05
YKL117W,0.000583672
YKL119C,2.27909E-05
YKL120W,1.95031E-05
YKL121W,2.52568E-05
YKL122C,6.643E-05
YKL124W,7.19596E-05
YKL125W,6.91948E-05
YKL126W,0.000159013
YKL127W,6.36652E-05
YKL128C,1.77097E-05
YKL129C,0.000124939
YKL130C,4.55819E-05
YKL132C,1.19559E-06
YKL133C,1.53932E-05
YKL134C,3.84083E-05
YKL135C,9.61703E-05
YKL137W,4.58808E-05
YKL138C,3.73622E-05
YKL138C-A,3.65402E-05
YKL139W,3.83336E-05
YKL140W,4.99906E-05
YKL141W,0.000853726
YKL142W,0.000650476
YKL143W,5.63422E-05
YKL144C,2.40613E-05
YKL145W,0.000329833
YKL146W,8.35419E-05
YKL148C,0.001006463
YKL149C,3.04875E-05
YKL150W,0.001393684
YKL151C,0.000330506
YKL152C,0.004734686
YKL154W,1.55427E-05
YKL155C,2.90678E-05
YKL156W,0.000198393
YKL157W,0.000606762
YKL159C,2.60788E-05
YKL160W,0.000101924
YKL161C,1.70372E-05
YKL162C,2.4659E-05
YKL163W,0.001407807
YKL164C,0.00054362
YKL165C,5.49224E-05
YKL166C,2.85447E-05
YKL167C,3.59424E-05
YKL168C,4.06501E-05
YKL170W,3.73622E-05
YKL171W,4.8795E-05
YKL172W,9.86362E-05
YKL173W,7.58452E-05
YKL174C,4.93928E-05
YKL175W,7.95815E-05
YKL176C,3.73622E-05
YKL178C,1.0312E-05
YKL179C,9.13132E-05
YKL180W,0.000671772
YKL181W,0.000204296
YKL182W,0.004454769
YKL183W,2.01756E-05
YKL183C-A,3.73622E-07
YKL184W,0.000188455
YKL185W,7.6443E-05
YKL186C,3.26546E-05
YKL187C,0.000572762
YKL188C,9.4078E-05
YKL189W,5.96301E-05
YKL190W,9.65439E-05
YKL191W,4.2294E-05
YKL192C,0.000213712
YKL193C,0.000130693
YKL194C,1.898E-05
YKL195W,0.000109098
YKL196C,0.000128227
YKL197C,7.00167E-05
YKL198C,4.94675E-05
YKL201C,2.85447E-05
YKL203C,6.13487E-05
YKL204W,0.000168429
YKL205W,5.0962E-05
YKL206C,3.84083E-05
YKL207W,8.94451E-05
YKL208W,1.85316E-05
YKL209C,3.88567E-05
YKL210W,0.001061236
YKL211C,0.000130394
YKL212W,0.000247637
YKL213C,0.000103792
YKL214C,5.01401E-05
YKL215C,0.000126434
YKL216W,0.000239716
YKL217W,0.004139357
YKL218C,6.27685E-06
YKL219W,2.82458E-05
YKL220C,2.24173E-07
YKL221W,7.84606E-06
YKL222C,6.57575E-06
YKL224C,7.47244E-08
YJR161C,8.21968E-07
YJR160C,1.49449E-07
YJR159W,2.24173E-07
YJR158W,0
YJR156C,1.56921E-06
YJR155W,4.48346E-07
YJR154W,3.28787E-06
YJR153W,5.23071E-07
YJR152W,1.49449E-07
YJR151W-A,7.47244E-08
YJR151C,0.000598318
YJR150C,4.30412E-05
YJR149W,3.34765E-05
YJR148W,0.00052733
YJR147W,3.58677E-06
YJR146W,7.47244E-08
YJR145C,0.000326396
YJR144W,0.000102895
YJR143C,0.000116271
YJR142W,6.44124E-05
YJR141W,7.92078E-06
YJR140C,4.49094E-05
YJR139C,0.000632691
YJR138W,4.84961E-05
YJR137C,0.000109247
YJR136C,1.97272E-05
YJR135W-A,5.9929E-05
YJR135C,9.86362E-06
YJR134C,4.26676E-05
YJR133W,6.35904E-05
YJR132W,7.83859E-05
YJR131W,5.3129E-05
YJR130C,5.15598E-05
YJR129C,1.65141E-05
YJR128W,0
YJR127C,1.21053E-05
YJR126C,4.57313E-05
YJR125C,0.000200859
YJR124C,1.28526E-05
YJR123W,0.001816849
YJR122W,1.57668E-05
YJR121W,0.003350716
YJR120W,1.58416E-05
YJR119C,4.79731E-05
YJR118C,4.46105E-05
YJR117W,0.000127928
YJR116W,2.43601E-05
YJR115W,1.86064E-05
YJR113C,4.93181E-05
YJR112W-A,8.8922E-06
YJR112W,1.63646E-05
YJR111C,1.92789E-05
YJR110W,1.5991E-05
YJR109C,0.000691275
YJR108W,3.21315E-06
YJR107W,1.49449E-07
YJR106W,2.06239E-05
YJR105W,0.0004337
YJR104C,0.002008292
YJR103W,0.000136073
YJR102C,3.1982E-05
YJR101W,2.95161E-05
YJR100C,2.80216E-05
YJR099W,5.58938E-05
YJR098C,1.38987E-05
YJR097W,9.34055E-06
YJR096W,0.000219391
YJR095W,0.000444087
YJR094W-A,0.000440426
YJR094C,3.68391E-05
YJR093C,5.41752E-05
YJR092W,9.37791E-05
YJR091C,0.000156099
YJR090C,5.20829E-05
YJR089W,3.4971E-05
YJR088C,0.00010566
YJR086W,8.57836E-05
YJR085C,0.000456566
YJR084W,1.82327E-05
YJR083C,2.87689E-05
YJR082C,2.80964E-05
YJR080C,5.66411E-05
YJR079W,0
YJR078W,6.1274E-05
YJR077C,0.00143
YJR076C,8.77264E-05
YJR075W,8.50363E-05
YJR074W,8.07023E-05
YJR073C,0.000267364
YJR072C,0.000115748
YJR070C,0.000156174
YJR069C,6.02279E-05
YJR068W,4.91686E-05
YJR067C,1.898E-05
YJR066W,4.72258E-05
YJR065C,0.000276779
YJR064W,0.00019914
YJR063W,3.31776E-05
YJR062C,3.99775E-05
YJR061W,3.24304E-05
YJR060W,0.0001289
YJR059W,0.000110966
YJR058C,2.39865E-05
YJR057W,2.20437E-05
YJR056C,4.47599E-05
YJR055W,1.25537E-05
YJR054W,4.85708E-06
YJR053W,1.10592E-05
YJR052W,4.72258E-05
YJR051W,8.04034E-05
YJR050W,2.25668E-05
YJR049C,8.40649E-05
YJR048W,0.000205492
YJR047C,4.03512E-06
YJR046W,2.2492E-05
YJR045C,0.001608891
YJR044C,0.000103194
YJR043C,1.54679E-05
YJR042W,7.65178E-05
YJR041C,4.38632E-05
YJR040W,4.49094E-05
YJR039W,1.86811E-05
YJR036C,1.66635E-05
YJR035W,3.78105E-05
YJR034W,2.12217E-05
YJR033C,6.60564E-05
YJR032W,4.90192E-05
YJR031C,4.99906E-05
YJR030C,2.17448E-05
YJR028W,0
YJR029W,0
YJR026W,0
YJR027W,0
YJR025C,0.000221558
YJR024C,5.86586E-05
YJR022W,1.27031E-05
YJR021C,1.80833E-05
YJR019C,0.000182925
YJR017C,5.88828E-05
YJR016C,0.000438856
YJR015W,8.79506E-05
YJR014W,0.000113058
YJR013W,3.89314E-05
YJR012C,1.62899E-05
YJR011C,1.85316E-05
YJR010C-A,5.1784E-05
YJR010W,3.13842E-05
YJR009C,0.001220922
YJR008W,0.000278199
YJR007W,0.000198842
YJR006W,3.45974E-05
YJR005C-A,1.49449E-07
YJR005W,6.32168E-05
YJR004C,5.97795E-07
YJR003C,3.22062E-05
YJR002W,8.18979E-05
YJR001W,6.03773E-05
YJL001W,0.000215057
YJL002C,0.000104838
YJL003W,3.52699E-05
YJL004C,2.7125E-05
YJL005W,0.000100953
YJL006C,2.57052E-05
YJL007C,0
YJL008C,0.000207584
YJL010C,5.9929E-05
YJL011C,2.08481E-05
YJL012C,0.000292322
YJL013C,2.75733E-05
YJL014W,0.00019929
YJL016W,0.000120904
YJL019W,3.37007E-05
YJL020C,0.000432281
YJL023C,2.06987E-05
YJL024C,4.27423E-05
YJL025W,4.78236E-06
YJL026W,0.003379186
YJL027C,7.47244E-08
YJL028W,2.98898E-07
YJL029C,5.66411E-05
YJL030W,2.77975E-05
YJL031C,3.1459E-05
YJL033W,6.89706E-05
YJL034W,0.000541079
YJL035C,6.65047E-06
YJL036W,8.72781E-05
YJL037W,4.55819E-06
YJL038C,1.00878E-05
YJL039C,0.000127405
YJL041W,0.000179114
YJL042W,0.000125911
YJL043W,5.97795E-07
YJL044C,3.20568E-05
YJL045W,6.79245E-05
YJL046W,1.95778E-05
YJL047C,2.74986E-05
YJL047C-A,7.47244E-08
YJL048C,0.000165813
YJL049W,3.25798E-05
YJL050W,9.73659E-05
YJL051W,1.13581E-05
YJL052W,0.004222451
YJL052C-A,0
YJL053W,6.20212E-05
YJL054W,4.29665E-05
YJL055W,0.000121427
YJL056C,1.07603E-05
YJL057C,6.4786E-05
YJL058C,1.23295E-05
YJL059W,1.27031E-05
YJL060W,9.1089E-05
YJL061W,5.694E-05
YJL062W,3.6316E-05
YJL062W-A,6.32168E-05
YJL063C,3.8782E-05
YJL065C,2.21184E-05
YJL066C,0.0001558
YJL068C,0.000219914
YJL069C,4.61797E-05
YJL070C,4.25182E-05
YJL071W,2.18942E-05
YJL072C,2.45843E-05
YJL073W,2.74238E-05
YJL074C,6.25443E-05
YJL076W,0.00011119
YJL077W-A,0
YJL077C,8.96693E-07
YJL077W-B,0
YJL078C,0.000109023
YJL079C,0.000352027
YJL080C,0.00054758
YJL081C,5.32038E-05
YJL082W,8.08518E-05
YJL083W,3.18326E-05
YJL084C,0.000107977
YJL085W,4.12479E-05
YJL087C,4.17709E-05
YJL088W,1.60657E-05
YJL089W,3.28787E-05
YJL090C,1.90547E-05
YJL091C,3.72127E-05
YJL092W,2.80216E-05
YJL093C,1.95031E-05
YJL094C,3.13842E-05
YJL095W,3.12348E-05
YJL096W,2.95161E-05
YJL097W,6.70278E-05
YJL098W,8.42144E-05
YJL099W,3.09359E-05
YJL100W,2.45096E-05
YJL101C,4.43863E-05
YJL102W,2.66019E-05
YJL103C,5.59686E-05
YJL104W,5.12609E-05
YJL105W,9.9757E-05
YJL106W,6.65047E-06
YJL107C,4.70016E-05
YJL108C,0
YJL109C,9.63945E-05
YJL110C,4.81225E-05
YJL111W,0.00014646
YJL112W,4.02017E-05
YJL113W,0
YJL114W,0.000124117
YJL115W,6.58322E-05
YJL116C,0.000338053
YJL117W,0.000109023
YJL118W,5.00653E-06
YJL121C,0.000167383
YJL122W,3.37007E-05
YJL123C,0.000190921
YJL124C,6.87464E-05
YJL125C,3.84831E-05
YJL126W,1.6813E-05
YJL127C,2.62283E-05
YJL127C-B,1.48702E-05
YJL128C,6.35904E-05
YJL129C,3.64655E-05
YJL130C,0.001084027
YJL131C,2.21184E-05
YJL132W,2.75733E-05
YJL133W,1.37493E-05
YJL133C-A,2.69008E-05
YJL134W,3.02634E-05
YJL136C,0.000437511
YJL136W-A,1.49449E-07
YJL137C,4.19204E-05
YJL138C,7.47244E-05
YJL139C,1.4646E-05
YJL140W,6.46366E-05
YJL141C,0.00015184
YJL143W,0.000109023
YJL144W,6.62805E-05
YJL145W,7.30804E-05
YJL146W,6.24696E-05
YJL147C,2.60788E-05
YJL148W,4.50588E-05
YJL149W,8.33924E-05
YJL151C,0.000230002
YJL153C,0.000584494
YJL154C,8.25704E-05
YJL155C,7.77134E-05
YJL156C,5.11862E-05
YJL157C,3.33271E-05
YJL158C,0.001102185
YJL159W,0.00447061
YJL160C,7.69661E-06
YJL161W,3.31776E-05
YJL162C,2.01756E-05
YJL163C,6.23949E-05
YJL164C,0.000114552
YJL165C,0.000112087
YJL166W,0.000522921
YJL167W,0.000757406
YJL168C,4.32654E-05
YJL170C,7.99551E-06
YJL171C,0.000116122
YJL172W,0.00060736
YJL173C,6.59069E-05
YJL174W,0.000185914
YJL176C,8.30188E-05
YJL177W,0.000386474
YJL178C,8.89967E-05
YJL179W,4.39379E-05
YJL180C,3.98281E-05
YJL181W,1.52438E-05
YJL183W,5.33532E-05
YJL184W,3.9305E-05
YJL185C,4.81225E-05
YJL186W,0.000191444
YJL187C,1.38987E-05
YJL189W,0.000561628
YJL190C,0.000448346
YJL191W,0.000132561
YJL192C,6.93442E-05
YJL193W,8.29441E-06
YJL194W,2.01009E-05
YJL196C,9.81131E-05
YJL197W,6.03773E-05
YJL198W,6.76256E-05
YJL199C,6.72519E-06
YJL200C,0.000130543
YJL201W,2.67513E-05
YJL203W,2.5481E-05
YJL204C,4.12479E-05
YJL205C,1.98767E-05
YJL206C,2.09228E-05
YJL207C,5.30543E-05
YJL208C,2.5481E-05
YJL209W,7.47244E-06
YJL210W,1.75602E-05
YJL212C,2.16701E-06
YJL213W,1.19559E-06
YJL214W,2.24173E-06
YJL216C,1.74855E-05
YJL217W,0.000205791
YJL218W,7.39771E-06
YJL219W,1.49449E-07
YJL221C,0
YJL222W,7.47244E-08
YJL223C,0
YJL225C,0
YIR043C,7.47244E-08
YIR042C,1.49449E-07
YIR041W,7.47244E-08
YIR039C,5.60433E-06
YIR038C,0.000416514
YIR037W,0.000419353
YIR036C,0.000123893
YIR035C,4.10984E-05
YIR034C,0.000164767
YIR033W,0.000106482
YIR032C,7.17354E-06
YIR031C,1.79339E-06
YIR030C,6.50102E-06
YIR029W,3.96039E-06
YIR028W,4.18457E-06
YIR027C,3.43732E-06
YIR026C,2.88436E-05
YIR025W,1.87558E-05
YIR024C,2.39118E-05
YIR023W,2.6303E-05
YIR022W,9.1911E-05
YIR021W-A,1.49449E-07
YIR021W,1.57668E-05
YIR020C,0
YIR019C,2.98898E-07
YIR018C-A,0
YIR018W,1.8158E-05
YIR017C,1.92042E-05
YIR016W,2.65272E-05
YIR015W,2.98898E-06
YIR014W,1.92042E-05
YIR013C,7.47244E-08
YIR012W,0.000100654
YIR011C,5.90323E-05
YIR010W,2.66019E-05
YIR009W,1.17317E-05
YIR008C,4.49094E-05
YIR007W,7.27815E-05
YIR006C,0.000299794
YIR005W,1.9802E-05
YIR004W,6.61311E-05
YIR003W,0.000103493
YIR002C,4.745E-05
YIR001C,5.16345E-05
YIL001W,2.65272E-05
YIL002C,3.51205E-05
YIL002W-A,4.08742E-05
YIL003W,1.9802E-05
YIL004C,3.11601E-05
YIL005W,0.000100504
YIL006W,9.86362E-06
YIL007C,4.06501E-05
YIL008W,5.67905E-05
YIL009W,3.28787E-05
YIL009C-A,8.5933E-06
YIL010W,6.06762E-05
YIL011W,0.000245395
YIL012W,1.49449E-07
YIL013C,1.94283E-05
YIL014W,4.2294E-05
YIL014C-A,3.78105E-05
YIL015W,1.52438E-05
YIL016W,2.43601E-05
