Protein,phi_calib
YIL009W,1.30529E-05
YIL010W,0.000233646
YIL014W,5.6057E-05
YIL021W,0.000206335
YIL022W,0.00039666
YIL030C,9.44418E-05
YIL033C,0.000879419
YIL034C,0.000352252
YIL035C,5.80246E-05
YIL036W,7.65643E-05
YIL038C,8.13146E-05
YIL041W,0.001348114
YIL043C,0.000262584
YIL044C,3.80097E-05
YIL048W,0
YIL051C,0.001496456
YIL053W,0.000226834
YIL062C,0.000824279
YIL063C,9.7307E-05
YIL064W,0.000104928
YIL065C,0.000171418
YIL070C,0.000206325
YIL074C,0.000214515
YIL075C,0.000320471
YIL076W,0.000142632
YIL078W,0.000623299
YIL083C,0.000174
YIL084C,7.78576E-05
YIL091C,7.62642E-05
YIL093C,9.99027E-05
YIL094C,0.000859945
YIL095W,0
