Protein,phi
YPL218W,0.000432278
YPL225W,0.000282532
YPL226W,0.000696995
YPL228W,0.000131327
YPL231W,0.008991655
YPL232W,0.000141259
YPL235W,0.000634243
YPL237W,0.000106607
YPL239W,0.000178828
YPL240C,0.00073542
YPL242C,0.000239799
YPL243W,0.000177212
YPL249C-A,0.000318816
YPL252C,7.18674E-05
YPL260W,0.000221955
YPL262W,0.002432244
YPL263C,9.33666E-05
YPL265W,3.80352E-05
YPL271W,0.000130979
YPL273W,8.6406E-05
YPL274W,5.05212E-05
YPR002W,0.000814272
YPR004C,0.000643141
YPR010C,0.00025473
YPR010C-A,9.82362E-05
YPR016C,0.000293919
YPR019W,0.000294808
YPR020W,5.3093E-05
YPR023C,6.89684E-05
YPR024W,0.000275528
YPR028W,0.000226335
YPR029C,0.000202545
YPR032W,0
YPR033C,0.000491562
YPR034W,1.89541E-05
YPR035W,0.000362513
YPR036W,0.000648079
YPR041W,0.000310818
YPR052C,9.45067E-05
YPR058W,4.18972E-05
YPR060C,0.00023651
YPR062W,3.10966E-05
YPR063C,1.09692E-05
YPR069C,0.00047215
YPR073C,0
YPR074C,0.003610185
YPR075C,5.35312E-05
YPR082C,1.81011E-05
YPR086W,3.38872E-05
YPR088C,0.000154498
YPR091C,0.00015418
YPR097W,0.000230426
YPR103W,0.000188076
YPR108W,0.000422068
YPR110C,0.0003183
YPR112C,0.000151271
YPR113W,7.27043E-05
YPR115W,0.00016348
YPR118W,0.000299787
YPR125W,0.000104103
YPR127W,0.000495827
YPR129W,0.000372791
YPR131C,0
YPR133C,0.000115225
YPR133W-A,4.86216E-05
YPR137W,0.000119885
YPR139C,3.67683E-05
YPR143W,5.3694E-05
YPR145W,0.000590547
YPR148C,0.000316021
YPR149W,0.000784982
YPR154W,8.55842E-05
YPR156C,9.2877E-05
YPR159W,0.000200267
YPR160W,0.002148532
YPR161C,0.000120878
YPR163C,0.000988254
YPR165W,0.00027407
YPR168W,1.18577E-05
YPR171W,0
YPR172W,6.53577E-05
YPR173C,0.000193
YPR175W,1.28972E-05
YPR179C,5.42629E-06
YPR180W,8.21917E-05
YPR181C,0.000871551
YPR182W,8.98559E-06
YPR183W,0.000744632
YPR187W,2.98674E-05
YPR188C,1.46103E-05
YPR189W,0.000204263
YPR191W,0.003531743
